id,label
1065,8
1066,3
1067,5
1068,5
1069,2
1070,9
1071,5
1072,9
1073,0
1074,9
1075,1
1076,5
1077,7
1078,0
1079,0
1080,2
1081,3
1082,2
1083,1
1084,5
1085,6
1086,0
1087,9
1088,7
1089,9
1090,3
1091,8
1092,9
1093,1
1094,8
1095,2
1096,4
1097,8
1098,8
1099,9
1100,3
1101,0
1102,7
1103,9
1104,7
1105,5
1106,1
1107,1
1108,6
1109,2
1110,1
1111,9
1112,8
1113,4
1114,7
1115,4
1116,2
1117,2
1118,8
1119,7
1120,8
1121,6
1122,1
1123,0
1124,7
1125,1
1126,1
1127,0
1128,4
1129,5
1130,8
1131,7
1132,4
1133,3
1134,4
1135,0
1136,5
1137,0
1138,4
1139,4
1140,2
1141,7
1142,7
1143,8
1144,2
1145,7
1146,2
1147,7
1148,9
1149,1
1150,9
1151,0
1152,2
1153,1
1154,7
1155,1
1156,5
1157,2
1158,5
1159,8
1160,1
1161,3
1162,4
1163,1
1164,1
1165,4
1166,7
1167,9
1168,6
1169,1
1170,2
1171,2
1172,1
1173,6
1174,8
1175,9
1176,8
1177,5
1178,1
1179,5
1180,2
1181,1
1182,5
1183,0
1184,5
1185,1
1186,2
1187,5
1188,8
1189,6
1190,8
1191,6
1192,2
1193,8
1194,4
1195,3
1196,8
1197,2
1198,6
1199,3
1200,0
1201,0
1202,0
1203,8
1204,1
1205,0
1206,7
1207,1
1208,1
1209,2
1210,0
1211,4
1212,5
1213,7
1214,4
1215,1
1216,2
1217,1
1218,9
1219,3
1220,0
1221,3
1222,9
1223,8
1224,1
1225,1
1226,1
1227,2
1228,4
1229,9
1230,4
1231,0
1232,2
1233,2
1234,0
1235,3
1236,1
1237,8
1238,3
1239,0
1240,2
1241,8
1242,0
1243,0
1244,1
1245,9
1246,3
1247,4
1248,8
1249,1
1250,6
1251,2
1252,4
1253,2
1254,9
1255,8
1256,6
1257,9
1258,9
1259,0
1260,0
1261,2
1262,2
1263,7
1264,8
1265,0
1266,6
1267,6
1268,3
1269,5
1270,8
1271,0
1272,0
1273,2
1274,5
1275,2
1276,4
1277,9
1278,4
1279,5
1280,1
1281,1
1282,5
1283,0
1284,4
1285,2
1286,1
1287,3
1288,8
1289,1
1290,8
1291,4
1292,8
1293,7
1294,0
1295,7
1296,4
1297,3
1298,6
1299,4
1300,5
1301,4
1302,8
1303,9
1304,9
1305,0
1306,7
1307,1
1308,7
1309,4
1310,9
1311,1
1312,8
1313,8
1314,4
1315,8
1316,8
1317,7
1318,7
1319,4
1320,8
1321,2
1322,9
1323,2
1324,1
1325,7
1326,4
1327,9
1328,3
1329,3
1330,8
1331,4
1332,3
1333,9
1334,9
1335,2
1336,4
1337,7
1338,7
1339,1
1340,4
1341,9
1342,0
1343,7
1344,0
1345,2
1346,4
1347,6
1348,3
1349,2
1350,7
1351,4
1352,0
1353,1
1354,7
1355,5
1356,6
1357,7
1358,5
1359,0
1360,6
1361,1
1362,2
1363,3
1364,4
1365,4
1366,4
1367,6
1368,3
1369,0
1370,5
1371,8
1372,1
1373,9
1374,2
1375,9
1376,3
1377,2
1378,2
1379,2
1380,6
1381,2
1382,0
1383,5
1384,8
1385,3
1386,8
1387,4
1388,5
1389,2
1390,4
1391,3
1392,3
1393,0
1394,7
1395,9
1396,4
1397,0
1398,0
1399,2
1400,1
1401,3
1402,5
1403,6
1404,0
1405,5
1406,2
1407,8
1408,2
1409,6
1410,9
1411,5
1412,7
1413,1
1414,5
1415,3
1416,4
1417,9
1418,6
1419,0
1420,7
1421,5
1422,1
1423,7
1424,5
1425,1
1426,5
1427,8
1428,1
1429,7
1430,7
1431,2
1432,6
1433,1
1434,7
1435,3
1436,6
1437,2
1438,2
1439,5
1440,8
1441,8
1442,5
1443,1
1444,1
1445,7
1446,5
1447,4
1448,1
1449,0
1450,9
1451,1
1452,2
1453,9
1454,4
1455,4
1456,2
1457,8
1458,7
1459,2
1460,0
1461,4
1462,9
1463,1
1464,0
1465,6
1466,2
1467,1
1468,0
1469,4
1470,0
1471,0
1472,0
1473,0
1474,8
1475,8
1476,0
1477,8
1478,7
1479,0
1480,1
1481,1
1482,8
1483,1
1484,5
1485,3
1486,9
1487,5
1488,4
1489,3
1490,4
1491,0
1492,7
1493,0
1494,5
1495,9
1496,0
1497,5
1498,9
1499,0
1500,2
1501,0
1502,3
1503,7
1504,9
1505,3
1506,6
1507,5
1508,7
1509,8
1510,6
1511,9
1512,1
1513,3
1514,7
1515,8
1516,4
1517,7
1518,6
1519,6
1520,5
1521,4
1522,7
1523,0
1524,6
1525,7
1526,7
1527,7
1528,9
1529,1
1530,5
1531,9
1532,4
1533,3
1534,5
1535,1
1536,6
1537,7
1538,4
1539,8
1540,4
1541,7
1542,3
1543,0
1544,2
1545,1
1546,8
1547,7
1548,7
1549,3
1550,2
1551,7
1552,6
1553,5
1554,7
1555,6
1556,2
1557,9
1558,1
1559,6
1560,5
1561,1
1562,0
1563,4
1564,1
1565,7
1566,0
1567,9
1568,3
1569,8
1570,1
1571,3
1572,8
1573,1
1574,8
1575,3
1576,7
1577,0
1578,1
1579,9
1580,7
1581,4
1582,7
1583,9
1584,0
1585,8
1586,0
1587,1
1588,1
1589,3
1590,1
1591,5
1592,8
1593,6
1594,8
1595,7
1596,5
1597,0
1598,6
1599,9
1600,8
1601,7
1602,5
1603,5
1604,9
1605,6
1606,9
1607,1
1608,4
1609,4
1610,0
1611,3
1612,8
1613,0
1614,5
1615,4
1616,4
1617,5
1618,8
1619,1
1620,0
1621,0
1622,0
1623,5
1624,5
1625,0
1626,5
1627,8
1628,2
1629,1
1630,0
1631,8
1632,8
1633,6
1634,0
1635,8
1636,1
1637,2
1638,5
1639,9
1640,2
1641,6
1642,3
1643,3
1644,2
1645,5
1646,5
1647,2
1648,0
1649,7
1650,6
1651,6
1652,2
1653,1
1654,6
1655,1
1656,2
1657,1
1658,1
1659,1
1660,4
1661,4
1662,6
1663,0
1664,8
1665,9
1666,7
1667,2
1668,2
1669,3
1670,5
1671,4
1672,4
1673,5
1674,7
1675,0
1676,8
1677,7
1678,8
1679,5
1680,5
1681,2
1682,9
1683,5
1684,7
1685,3
1686,0
1687,0
1688,3
1689,0
1690,4
1691,8
1692,1
1693,1
1694,6
1695,0
1696,4
1697,3
1698,5
1699,3
1700,7
1701,2
1702,1
1703,4
1704,4
1705,3
1706,9
1707,0
1708,2
1709,2
1710,0
1711,1
1712,1
1713,8
1714,0
1715,8
1716,0
1717,4
1718,0
1719,9
1720,1
1721,4
1722,1
1723,7
1724,7
1725,4
1726,2
1727,5
1728,9
1729,1
1730,5
1731,9
1732,2
1733,3
1734,5
1735,8
1736,1
1737,1
1738,4
1739,9
1740,4
1741,6
1742,0
1743,7
1744,1
1745,8
1746,6
1747,5
1748,6
1749,3
1750,9
1751,9
1752,4
1753,4
1754,3
1755,9
1756,5
1757,0
1758,7
1759,6
1760,9
1761,2
1762,7
1763,7
1764,2
1765,3
1766,1
1767,9
1768,5
1769,0
1770,3
1771,1
1772,6
1773,9
1774,5
1775,1
1776,9
1777,3
1778,6
1779,0
1780,6
1781,8
1782,2
1783,5
1784,4
1785,0
1786,7
1787,5
1788,4
1789,9
1790,9
1791,2
1792,4
1793,4
1794,1
1795,7
1796,0
1797,0
1798,7
1799,7
1800,3
1801,7
1802,1
1803,2
1804,8
1805,4
1806,5
1807,1
1808,7
1809,5
1810,1
1811,7
1812,0
1813,6
1814,9
1815,6
1816,8
1817,8
1818,1
1819,8
1820,3
1821,3
1822,4
1823,7
1824,7
1825,2
1826,3
1827,9
1828,6
1829,4
1830,3
1831,2
1832,8
1833,0
1834,9
1835,4
1836,9
1837,4
1838,5
1839,4
1840,7
1841,7
1842,5
1843,1
1844,7
1845,2
1846,1
1847,4
1848,4
1849,2
1850,3
1851,7
1852,0
1853,2
1854,4
1855,8
1856,8
1857,4
1858,8
1859,4
1860,6
1861,9
1862,7
1863,2
1864,1
1865,3
1866,5
1867,5
1868,5
1869,7
1870,9
1871,6
1872,8
1873,2
1874,0
1875,6
1876,5
1877,2
1878,6
1879,6
1880,2
1881,0
1882,5
1883,5
1884,5
1885,4
1886,3
1887,8
1888,1
1889,6
1890,7
1891,3
1892,5
1893,3
1894,4
1895,7
1896,0
1897,1
1898,2
1899,9
1900,2
1901,5
1902,9
1903,1
1904,6
1905,5
1906,6
1907,5
1908,9
1909,9
1910,1
1911,0
1912,1
1913,1
1914,5
1915,5
1916,7
1917,1
1918,9
1919,2
1920,5
1921,6
1922,8
1923,4
1924,0
1925,9
1926,1
1927,6
1928,8
1929,9
1930,9
1931,4
1932,3
1933,3
1934,3
1935,4
1936,7
1937,3
1938,0
1939,0
1940,9
1941,1
1942,9
1943,4
1944,1
1945,8
1946,4
1947,2
1948,2
1949,7
1950,1
1951,4
1952,5
1953,1
1954,2
1955,1
1956,1
1957,1
1958,4
1959,3
1960,4
1961,4
1962,6
1963,3
1964,6
1965,4
1966,1
1967,3
1968,6
1969,5
1970,2
1971,4
1972,1
1973,0
1974,5
1975,2
1976,6
1977,2
1978,3
1979,8
1980,1
1981,5
1982,4
1983,1
1984,3
1985,7
1986,4
1987,0
1988,6
1989,1
1990,2
1991,7
1992,4
1993,9
1994,7
1995,3
1996,2
1997,2
1998,9
1999,8
2000,6
2001,7
2002,0
2003,0
2004,5
2005,1
2006,7
2007,4
2008,7
2009,5
2010,3
2011,1
2012,8
2013,1
2014,3
2015,6
2016,4
2017,1
2018,2
2019,8
2020,3
2021,7
2022,5
2023,4
2024,1
2025,2
2026,2
2027,0
2028,3
2029,6
2030,5
2031,5
2032,2
2033,1
2034,8
2035,3
2036,5
2037,7
2038,0
2039,9
2040,2
2041,0
2042,0
2043,4
2044,7
2045,3
2046,8
2047,0
2048,5
2049,1
2050,1
2051,5
2052,1
2053,5
2054,6
2055,5
2056,8
2057,5
2058,3
2059,3
2060,1
2061,9
2062,1
2063,1
2064,2
2065,8
2066,0
2067,0
2068,6
2069,8
2070,2
2071,6
2072,7
2073,9
2074,1
2075,0
2076,0
2077,7
2078,7
2079,3
2080,0
2081,3
2082,1
2083,4
2084,9
2085,6
2086,9
2087,8
2088,3
2089,8
2090,5
2091,4
2092,7
2093,8
2094,7
2095,7
2096,3
2097,4
2098,7
2099,8
2100,2
2101,7
2102,6
2103,5
2104,1
2105,6
2106,0
2107,4
2108,5
2109,0
2110,2
2111,4
2112,1
2113,0
2114,2
2115,9
2116,6
2117,2
2118,3
2119,5
2120,4
2121,5
2122,5
2123,4
2124,9
2125,8
2126,0
2127,6
2128,1
2129,2
2130,2
2131,0
2132,0
2133,3
2134,0
2135,8
2136,2
2137,8
2138,3
2139,0
2140,2
2141,2
2142,4
2143,4
2144,9
2145,8
2146,8
2147,8
2148,2
2149,9
2150,4
2151,9
2152,1
2153,0
2154,6
2155,5
2156,1
2157,9
2158,7
2159,4
2160,3
2161,4
2162,9
2163,0
2164,5
2165,5
2166,6
2167,4
2168,3
2169,0
2170,7
2171,0
2172,1
2173,5
2174,0
2175,2
2176,4
2177,1
2178,8
2179,3
2180,5
2181,6
2182,8
2183,1
2184,9
2185,4
2186,8
2187,6
2188,9
2189,4
2190,9
2191,5
2192,5
2193,8
2194,1
2195,6
2196,8
2197,7
2198,1
2199,8
2200,1
2201,2
2202,4
2203,0
2204,1
2205,6
2206,6
2207,7
2208,7
2209,6
2210,9
2211,9
2212,4
2213,6
2214,7
2215,4
2216,4
2217,6
2218,2
2219,1
2220,5
2221,5
2222,0
2223,9
2224,0
2225,4
2226,7
2227,7
2228,3
2229,7
2230,4
2231,6
2232,4
2233,7
2234,4
2235,6
2236,5
2237,1
2238,3
2239,4
2240,3
2241,9
2242,9
2243,8
2244,7
2245,1
2246,5
2247,3
2248,0
2249,4
2250,3
2251,7
2252,5
2253,8
2254,7
2255,0
2256,3
2257,0
2258,8
2259,0
2260,3
2261,8
2262,8
2263,3
2264,1
2265,9
2266,8
2267,8
2268,5
2269,2
2270,8
2271,6
2272,5
2273,5
2274,8
2275,9
2276,0
2277,4
2278,2
2279,7
2280,5
2281,0
2282,8
2283,1
2284,4
2285,4
2286,0
2287,6
2288,8
2289,7
2290,9
2291,2
2292,3
2293,2
2294,4
2295,5
2296,0
2297,5
2298,1
2299,9
2300,0
2301,5
2302,3
2303,9
2304,3
2305,4
2306,1
2307,7
2308,6
2309,8
2310,3
2311,1
2312,5
2313,6
2314,3
2315,5
2316,0
2317,2
2318,5
2319,5
2320,3
2321,9
2322,0
2323,0
2324,6
2325,9
2326,9
2327,0
2328,5
2329,5
2330,5
2331,9
2332,7
2333,2
2334,3
2335,5
2336,9
2337,6
2338,1
2339,5
2340,7
2341,2
2342,1
2343,3
2344,6
2345,9
2346,0
2347,6
2348,5
2349,8
2350,5
2351,7
2352,7
2353,6
2354,8
2355,9
2356,3
2357,2
2358,0
2359,3
2360,7
2361,9
2362,5
2363,0
2364,3
2365,9
2366,4
2367,8
2368,6
2369,1
2370,9
2371,6
2372,8
2373,1
2374,4
2375,3
2376,1
2377,9
2378,2
2379,1
2380,1
2381,1
2382,5
2383,7
2384,7
2385,1
2386,5
2387,1
2388,6
2389,7
2390,2
2391,8
2392,6
2393,9
2394,5
2395,1
2396,2
2397,0
2398,0
2399,4
2400,7
2401,7
2402,4
2403,0
2404,8
2405,9
2406,1
2407,8
2408,9
2409,5
2410,7
2411,9
2412,4
2413,6
2414,0
2415,2
2416,4
2417,3
2418,4
2419,5
2420,1
2421,2
2422,9
2423,8
2424,3
2425,1
2426,0
2427,9
2428,3
2429,1
2430,6
2431,4
2432,1
2433,1
2434,5
2435,7
2436,6
2437,5
2438,1
2439,0
2440,0
2441,8
2442,4
2443,1
2444,5
2445,1
2446,0
2447,5
2448,4
2449,6
2450,6
2451,6
2452,0
2453,9
2454,2
2455,2
2456,2
2457,0
2458,1
2459,4
2460,7
2461,2
2462,7
2463,8
2464,0
2465,3
2466,5
2467,4
2468,9
2469,6
2470,0
2471,0
2472,4
2473,3
2474,8
2475,4
2476,6
2477,0
2478,7
2479,5
2480,7
2481,4
2482,9
2483,5
2484,6
2485,2
2486,4
2487,3
2488,7
2489,3
2490,1
2491,6
2492,8
2493,9
2494,0
2495,5
2496,5
2497,7
2498,1
2499,6
2500,1
2501,9
2502,1
2503,4
2504,0
2505,0
2506,6
2507,5
2508,0
2509,8
2510,2
2511,4
2512,7
2513,1
2514,4
2515,1
2516,7
2517,5
2518,0
2519,5
2520,8
2521,1
2522,4
2523,7
2524,3
2525,1
2526,0
2527,6
2528,9
2529,6
2530,6
2531,4
2532,6
2533,9
2534,9
2535,5
2536,3
2537,5
2538,3
2539,2
2540,8
2541,4
2542,8
2543,6
2544,4
2545,8
2546,6
2547,8
2548,0
2549,2
2550,5
2551,5
2552,4
2553,1
2554,7
2555,1
2556,2
2557,7
2558,8
2559,4
2560,6
2561,2
2562,9
2563,7
2564,8
2565,3
2566,8
2567,0
2568,5
2569,1
2570,3
2571,9
2572,2
2573,1
2574,8
2575,8
2576,2
2577,0
2578,6
2579,9
2580,2
2581,1
2582,1
2583,9
2584,4
2585,8
2586,0
2587,6
2588,7
2589,4
2590,7
2591,9
2592,5
2593,3
2594,3
2595,2
2596,0
2597,3
2598,8
2599,7
2600,7
2601,6
2602,3
2603,5
2604,6
2605,9
2606,1
2607,6
2608,5
2609,9
2610,2
2611,3
2612,9
2613,4
2614,5
2615,6
2616,2
2617,5
2618,6
2619,8
2620,1
2621,4
2622,9
2623,5
2624,5
2625,9
2626,2
2627,0
2628,9
2629,2
2630,6
2631,3
2632,2
2633,3
2634,8
2635,4
2636,3
2637,5
2638,9
2639,8
2640,4
2641,6
2642,5
2643,0
2644,6
2645,0
2646,3
2647,1
2648,2
2649,5
2650,1
2651,7
2652,8
2653,6
2654,5
2655,4
2656,2
2657,7
2658,6
2659,7
2660,9
2661,0
2662,4
2663,8
2664,1
2665,7
2666,5
2667,4
2668,1
2669,3
2670,3
2671,5
2672,5
2673,8
2674,3
2675,7
2676,4
2677,9
2678,6
2679,2
2680,2
2681,1
2682,2
2683,0
2684,8
2685,5
2686,6
2687,9
2688,2
2689,2
2690,1
2691,9
2692,1
2693,7
2694,8
2695,9
2696,0
2697,8
2698,1
2699,4
2700,7
2701,3
2702,6
2703,8
2704,2
2705,9
2706,5
2707,9
2708,4
2709,3
2710,6
2711,6
2712,1
2713,8
2714,2
2715,1
2716,0
2717,5
2718,0
2719,1
2720,5
2721,8
2722,2
2723,2
2724,1
2725,8
2726,4
2727,3
2728,4
2729,9
2730,6
2731,0
2732,1
2733,2
2734,0
2735,2
2736,3
2737,2
2738,1
2739,8
2740,2
2741,8
2742,2
2743,6
2744,5
2745,0
2746,0
2747,6
2748,6
2749,9
2750,9
2751,1
2752,3
2753,0
2754,4
2755,3
2756,2
2757,9
2758,1
2759,0
2760,3
2761,0
2762,0
2763,1
2764,4
2765,3
2766,2
2767,3
2768,3
2769,2
2770,6
2771,5
2772,6
2773,2
2774,0
2775,6
2776,1
2777,4
2778,9
2779,2
2780,6
2781,6
2782,7
2783,2
2784,7
2785,7
2786,4
2787,8
2788,4
2789,9
2790,0
2791,6
2792,0
2793,6
2794,0
2795,5
2796,7
2797,1
2798,6
2799,1
2800,9
2801,6
2802,2
2803,3
2804,1
2805,1
2806,9
2807,4
2808,4
2809,6
2810,8
2811,0
2812,4
2813,1
2814,4
2815,3
2816,8
2817,2
2818,6
2819,8
2820,3
2821,9
2822,8
2823,7
2824,1
2825,8
2826,1
2827,5
2828,9
2829,8
2830,2
2831,4
2832,8
2833,5
2834,9
2835,8
2836,7
2837,9
2838,0
2839,8
2840,6
2841,8
2842,4
2843,6
2844,7
2845,5
2846,3
2847,9
2848,5
2849,1
2850,2
2851,4
2852,2
2853,4
2854,9
2855,2
2856,7
2857,8
2858,0
2859,5
2860,2
2861,8
2862,5
2863,6
2864,1
2865,5
2866,0
2867,1
2868,7
2869,1
2870,7
2871,6
2872,4
2873,8
2874,3
2875,0
2876,5
2877,8
2878,8
2879,9
2880,5
2881,5
2882,6
2883,6
2884,2
2885,2
2886,2
2887,8
2888,5
2889,2
2890,1
2891,3
2892,1
2893,5
2894,8
2895,2
2896,3
2897,2
2898,3
2899,4
2900,7
2901,0
2902,9
2903,3
2904,9
2905,7
2906,3
2907,7
2908,3
2909,6
2910,1
2911,0
2912,6
2913,8
2914,2
2915,1
2916,7
2917,9
2918,8
2919,7
2920,6
2921,4
2922,9
2923,0
2924,6
2925,8
2926,4
2927,6
2928,7
2929,7
2930,8
2931,0
2932,1
2933,2
2934,8
2935,5
2936,7
2937,0
2938,0
2939,9
2940,8
2941,6
2942,2
2943,0
2944,8
2945,6
2946,7
2947,4
2948,2
2949,2
2950,9
2951,5
2952,3
2953,1
2954,1
2955,6
2956,5
2957,9
2958,0
2959,0
2960,4
2961,5
2962,4
2963,6
2964,7
2965,8
2966,5
2967,0
2968,0
2969,3
2970,2
2971,3
2972,0
2973,1
2974,4
2975,8
2976,2
2977,6
2978,7
2979,0
2980,8
2981,1
2982,9
2983,7
2984,9
2985,2
2986,0
2987,1
2988,6
2989,1
2990,0
2991,2
2992,9
2993,7
2994,0
2995,8
2996,6
2997,7
2998,1
